Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
717,34,Male,Sneakers,Footwear,82,North Dakota,M,Gold,Fall,2.9,No,2-Day Shipping,No,No,29,PayPal,Annually
718,43,Male,Hat,Accessories,31,Texas,L,Yellow,Spring,2.7,No,Express,Yes,Yes,26,Credit Card,Fortnightly
719,32,Male,Shoes,Footwear,25,New York,M,Pink,Winter,3.3,Yes,2-Day Shipping,No,No,5,Bank Transfer,Annually
720,34,Male,Gloves,Accessories,75,Colorado,L,Yellow,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,3,Credit Card,Annually
721,47,Male,Boots,Footwear,55,South Carolina,XL,Peach,Fall,3.0,Yes,2-Day Shipping,No,No,31,Credit Card,Weekly
722,61,Male,Skirt,Clothing,93,Nebraska,M,Charcoal,Fall,4.5,Yes,Free Shipping,Yes,Yes,14,Credit Card,Every 3 Months
723,53,Female,Shoes,Footwear,75,Vermont,S,Lavender,Winter,2.9,Yes,Next Day Air,No,No,39,Bank Transfer,Weekly
724,29,Female,Jacket,Outerwear,61,Delaware,L,Magenta,Spring,3.6,No,2-Day Shipping,No,No,37,Debit Card,Annually
725,57,Female,Skirt,Clothing,69,South Dakota,S,Gold,Winter,3.8,Yes,2-Day Shipping,No,No,12,Venmo,Annually
726,36,Female,Gloves,Accessories,86,California,M,Red,Spring,2.6,No,Free Shipping,Yes,Yes,23,Credit Card,Every 3 Months
727,61,Male,Jewelry,Accessories,71,Nebraska,M,Indigo,Fall,3.9,No,2-Day Shipping,No,No,19,Debit Card,Annually
728,56,Male,Belt,Accessories,89,Oregon,L,Lavender,Spring,4.5,No,Next Day Air,No,No,17,Cash,Bi-Weekly
729,65,Male,Jewelry,Accessories,99,Indiana,XL,Peach,Summer,4.3,No,Free Shipping,No,No,44,Debit Card,Monthly
730,26,Male,Pants,Clothing,100,Hawaii,L,Brown,Summer,4.7,No,Next Day Air,Yes,Yes,25,Venmo,Fortnightly
731,23,Male,Pants,Clothing,23,Idaho,L,Olive,Fall,4.7,No,Next Day Air,Yes,Yes,1,Debit Card,Annually
732,52,Male,Jewelry,Accessories,61,Arkansas,M,Turquoise,Summer,3.6,No,2-Day Shipping,No,No,24,Credit Card,Every 3 Months
733,48,Male,Skirt,Clothing,63,Tennessee,M,Teal,Summer,4.9,No,Next Day Air,No,No,19,PayPal,Quarterly
734,53,Male,Handbag,Accessories,43,Oregon,M,Gold,Summer,4.0,No,2-Day Shipping,Yes,Yes,6,Debit Card,Bi-Weekly
735,55,Male,Socks,Clothing,87,Kansas,M,Orange,Summer,4.4,No,Express,No,No,3,Debit Card,Annually
736,43,Male,Dress,Clothing,77,Utah,M,Charcoal,Winter,3.3,Yes,Store Pickup,No,No,11,Debit Card,Fortnightly
737,45,Male,Coat,Outerwear,22,Utah,S,Orange,Summer,2.7,No,2-Day Shipping,No,No,41,PayPal,Fortnightly
738,63,Male,Shoes,Footwear,33,Louisiana,M,Gray,Fall,3.2,No,Express,Yes,Yes,13,Venmo,Every 3 Months
739,41,Female,Jewelry,Accessories,27,Ohio,XL,Purple,Winter,3.8,No,2-Day Shipping,Yes,Yes,30,Debit Card,Every 3 Months
740,23,Male,Scarf,Accessories,63,North Carolina,S,Orange,Winter,4.8,No,Store Pickup,Yes,Yes,26,Bank Transfer,Fortnightly
741,46,Male,Belt,Accessories,96,West Virginia,M,White,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,41,Bank Transfer,Weekly
742,57,Female,Skirt,Clothing,46,Kentucky,XL,White,Fall,3.9,Yes,Express,Yes,Yes,3,PayPal,Quarterly
743,33,Female,Scarf,Accessories,78,Wyoming,S,Magenta,Fall,4.8,No,2-Day Shipping,No,No,50,Credit Card,Every 3 Months
744,61,Male,Shoes,Footwear,76,Texas,XL,Orange,Summer,4.6,No,Store Pickup,Yes,Yes,21,Debit Card,Monthly
745,65,Female,Shorts,Clothing,23,Texas,L,Purple,Winter,4.8,Yes,Express,No,No,43,Venmo,Bi-Weekly
746,45,Male,Jewelry,Accessories,87,Florida,L,Gray,Fall,4.5,Yes,Next Day Air,Yes,Yes,40,PayPal,Monthly
747,63,Female,Pants,Clothing,63,New York,XL,Violet,Spring,2.7,Yes,Free Shipping,No,No,44,Cash,Every 3 Months
748,46,Male,Sandals,Footwear,71,West Virginia,L,Indigo,Fall,3.7,No,Free Shipping,No,No,4,Debit Card,Bi-Weekly
749,45,Male,Dress,Clothing,23,Maine,M,Red,Winter,3.2,No,Standard,Yes,Yes,5,Venmo,Annually
750,26,Male,Socks,Clothing,68,Mississippi,M,Beige,Spring,4.4,No,Next Day Air,No,No,19,PayPal,Quarterly
751,48,Male,Shirt,Clothing,64,Arkansas,M,Olive,Winter,3.8,No,Free Shipping,Yes,Yes,31,Cash,Every 3 Months
752,42,Male,Shoes,Footwear,34,South Dakota,M,Gold,Fall,3.4,No,2-Day Shipping,No,No,1,Cash,Weekly
753,25,Female,Jacket,Outerwear,45,Arizona,M,Black,Winter,2.8,No,Standard,Yes,Yes,3,Credit Card,Weekly
754,49,Male,Hoodie,Clothing,79,Indiana,M,Brown,Spring,4.2,Yes,Express,No,No,38,Debit Card,Monthly
755,20,Female,Jeans,Clothing,34,Arkansas,M,Indigo,Winter,3.5,No,Express,No,No,49,Cash,Bi-Weekly
756,29,Male,Pants,Clothing,63,New Hampshire,S,White,Fall,4.7,No,Free Shipping,Yes,Yes,45,Cash,Quarterly
757,70,Male,Jacket,Outerwear,27,New Hampshire,M,Silver,Winter,2.9,Yes,Store Pickup,Yes,Yes,19,PayPal,Weekly
758,19,Male,Shoes,Footwear,74,Alabama,M,Brown,Fall,2.9,No,Standard,No,No,13,Debit Card,Quarterly
759,34,Male,Dress,Clothing,47,Oklahoma,M,Yellow,Summer,3.1,Yes,Standard,No,No,42,Venmo,Annually
760,27,Male,Sweater,Clothing,86,Montana,M,Orange,Fall,3.9,No,Free Shipping,Yes,Yes,22,Bank Transfer,Fortnightly
761,54,Female,Blouse,Clothing,83,New York,L,Violet,Fall,4.1,No,Free Shipping,Yes,Yes,48,Debit Card,Quarterly
762,56,Male,Shoes,Footwear,56,North Dakota,L,Indigo,Winter,4.3,No,Store Pickup,No,No,12,PayPal,Annually
763,69,Male,Jacket,Outerwear,79,Arkansas,S,Purple,Spring,3.1,No,Express,Yes,Yes,7,Bank Transfer,Annually
764,25,Male,Sweater,Clothing,54,California,M,Green,Spring,4.3,Yes,Express,Yes,Yes,36,Credit Card,Bi-Weekly
765,36,Male,Jeans,Clothing,83,Mississippi,S,Yellow,Spring,3.0,No,Express,No,No,22,Bank Transfer,Bi-Weekly
766,60,Female,Jewelry,Accessories,20,Georgia,S,Black,Winter,2.9,Yes,Next Day Air,Yes,Yes,22,PayPal,Every 3 Months
767,43,Male,Shirt,Clothing,65,Minnesota,L,Gold,Spring,4.6,No,2-Day Shipping,Yes,Yes,29,Credit Card,Every 3 Months
768,59,Female,Coat,Outerwear,72,Kansas,L,Charcoal,Fall,2.6,Yes,Standard,Yes,Yes,20,Cash,Annually
769,46,Female,Scarf,Accessories,63,Minnesota,M,Pink,Spring,3.9,No,Standard,No,No,14,Debit Card,Fortnightly
770,33,Male,Coat,Outerwear,99,Montana,L,Black,Fall,4.1,No,2-Day Shipping,Yes,Yes,47,PayPal,Every 3 Months
771,46,Male,Pants,Clothing,89,Colorado,S,Yellow,Spring,3.3,No,2-Day Shipping,Yes,Yes,6,Venmo,Bi-Weekly
772,44,Male,Jacket,Outerwear,37,Nebraska,M,Lavender,Winter,4.5,No,Express,Yes,Yes,13,Cash,Annually
773,53,Female,Jewelry,Accessories,38,Maryland,L,Magenta,Spring,4.8,No,Express,Yes,Yes,9,PayPal,Monthly
774,54,Male,Dress,Clothing,65,South Dakota,M,Purple,Spring,4.0,Yes,Store Pickup,No,No,21,Credit Card,Annually
775,30,Male,Boots,Footwear,24,Nebraska,XL,Violet,Summer,4.5,No,2-Day Shipping,No,No,14,Venmo,Bi-Weekly
776,50,Male,Shoes,Footwear,35,Iowa,S,Green,Fall,2.7,No,Free Shipping,No,No,27,PayPal,Every 3 Months
777,58,Male,Hoodie,Clothing,52,California,M,Teal,Winter,2.9,No,Standard,Yes,Yes,20,Cash,Quarterly
778,47,Female,Pants,Clothing,31,South Dakota,S,Red,Spring,3.0,Yes,Store Pickup,No,No,42,Bank Transfer,Every 3 Months
779,49,Male,Hat,Accessories,32,Oklahoma,S,Charcoal,Winter,4.6,Yes,Express,No,No,23,Bank Transfer,Monthly
780,60,Male,Jewelry,Accessories,25,Iowa,M,Orange,Fall,2.7,No,Express,Yes,Yes,34,PayPal,Every 3 Months
781,52,Male,Sandals,Footwear,59,Nevada,L,Lavender,Fall,3.9,No,Store Pickup,Yes,Yes,29,Cash,Every 3 Months
782,21,Male,Shirt,Clothing,24,Maryland,L,Green,Summer,4.1,No,2-Day Shipping,Yes,Yes,25,Venmo,Bi-Weekly
783,65,Male,Hat,Accessories,68,Rhode Island,M,Gray,Spring,2.7,No,Express,No,No,44,PayPal,Annually
784,25,Male,Gloves,Accessories,92,North Dakota,L,Gold,Summer,4.0,No,Store Pickup,No,No,44,Cash,Bi-Weekly
785,46,Male,Hat,Accessories,23,California,M,Teal,Winter,2.9,No,2-Day Shipping,No,No,32,Debit Card,Weekly
786,66,Male,Scarf,Accessories,53,Wyoming,M,Cyan,Winter,3.9,No,Express,Yes,Yes,38,Bank Transfer,Fortnightly
787,18,Male,Jewelry,Accessories,46,Wyoming,S,Gray,Spring,2.6,No,Next Day Air,No,No,19,Credit Card,Annually
788,36,Male,Boots,Footwear,76,Idaho,M,Silver,Spring,5.0,No,Free Shipping,No,No,26,Cash,Monthly
789,37,Male,Jacket,Outerwear,69,Alabama,M,Yellow,Winter,4.1,No,Store Pickup,No,No,8,Debit Card,Monthly
790,61,Male,Socks,Clothing,73,Indiana,M,White,Spring,3.8,No,Next Day Air,Yes,Yes,50,Bank Transfer,Monthly
791,34,Male,Coat,Outerwear,42,California,M,Green,Winter,4.5,No,Store Pickup,No,No,2,Bank Transfer,Bi-Weekly
792,26,Female,Skirt,Clothing,100,Arizona,M,Violet,Spring,4.2,No,Free Shipping,Yes,Yes,48,PayPal,Every 3 Months
793,30,Male,Scarf,Accessories,64,Kansas,L,Lavender,Winter,4.1,No,Standard,No,No,32,Credit Card,Bi-Weekly
794,35,Male,Backpack,Accessories,29,Colorado,L,Magenta,Winter,3.6,No,Store Pickup,No,No,4,Cash,Monthly
795,40,Male,Jeans,Clothing,21,Colorado,S,Gray,Spring,3.1,No,Free Shipping,Yes,Yes,29,PayPal,Every 3 Months
796,18,Male,Scarf,Accessories,81,Oklahoma,L,Beige,Fall,3.1,No,Store Pickup,No,No,49,Debit Card,Fortnightly
797,27,Male,Shirt,Clothing,74,Florida,M,White,Winter,4.2,No,Free Shipping,No,No,46,PayPal,Fortnightly
798,67,Female,Dress,Clothing,46,North Carolina,XL,Gold,Spring,4.0,Yes,2-Day Shipping,No,No,24,Bank Transfer,Quarterly
799,58,Male,Coat,Outerwear,21,Maine,L,Gold,Fall,4.1,No,Standard,Yes,Yes,45,PayPal,Quarterly
800,42,Male,Shoes,Footwear,56,Idaho,XL,Red,Spring,4.4,No,Standard,Yes,Yes,35,Debit Card,Weekly
801,25,Male,Hat,Accessories,72,Utah,M,Charcoal,Fall,2.6,Yes,2-Day Shipping,No,No,20,Credit Card,Bi-Weekly
802,25,Male,Scarf,Accessories,22,Kentucky,M,Olive,Spring,3.0,No,Express,No,No,13,Debit Card,Fortnightly
803,64,Male,Sunglasses,Accessories,82,Missouri,L,Silver,Summer,4.6,No,Next Day Air,No,No,46,Venmo,Weekly
804,31,Female,Scarf,Accessories,97,Massachusetts,M,Black,Spring,4.3,No,Next Day Air,No,No,12,Bank Transfer,Bi-Weekly
805,30,Male,Shoes,Footwear,70,Alaska,M,Silver,Fall,3.6,Yes,Store Pickup,No,No,45,PayPal,Monthly
806,50,Male,Shoes,Footwear,55,Illinois,XL,Teal,Summer,4.7,No,Express,No,No,25,Cash,Quarterly
807,40,Male,Jeans,Clothing,61,Colorado,M,Silver,Fall,2.8,No,2-Day Shipping,No,No,44,Cash,Bi-Weekly
808,39,Male,Gloves,Accessories,37,Vermont,M,Black,Winter,3.0,No,Standard,No,No,23,PayPal,Bi-Weekly
809,43,Male,Scarf,Accessories,46,North Dakota,M,Orange,Summer,4.4,No,Free Shipping,No,No,15,Venmo,Quarterly
810,22,Male,Dress,Clothing,33,Indiana,L,Pink,Summer,3.1,Yes,Express,No,No,4,PayPal,Fortnightly
811,33,Male,Scarf,Accessories,57,Georgia,L,Peach,Spring,4.6,No,Standard,No,No,44,Cash,Every 3 Months
812,30,Male,Sandals,Footwear,52,Texas,M,Yellow,Winter,4.1,Yes,Next Day Air,No,No,48,PayPal,Annually
813,48,Male,Blouse,Clothing,91,Georgia,S,Maroon,Fall,4.7,No,Standard,Yes,Yes,37,Bank Transfer,Quarterly
814,69,Male,Blouse,Clothing,75,Mississippi,XL,Lavender,Summer,3.1,No,Free Shipping,Yes,Yes,5,Cash,Quarterly
815,23,Female,Gloves,Accessories,69,New Hampshire,XL,Green,Summer,3.4,No,Next Day Air,No,No,29,Venmo,Bi-Weekly
816,70,Male,Sneakers,Footwear,89,Illinois,L,Olive,Fall,3.5,Yes,Next Day Air,No,No,36,Venmo,Fortnightly
817,68,Male,Belt,Accessories,74,Kentucky,M,Magenta,Spring,3.8,No,Store Pickup,Yes,Yes,8,Cash,Fortnightly
818,36,Male,Shoes,Footwear,43,Colorado,M,Brown,Spring,3.8,No,Free Shipping,No,No,32,PayPal,Every 3 Months
819,57,Female,Coat,Outerwear,27,New York,M,Violet,Summer,3.5,No,Standard,No,No,49,Credit Card,Quarterly
820,18,Male,Handbag,Accessories,90,Montana,XL,Turquoise,Winter,3.7,No,2-Day Shipping,No,No,37,Venmo,Quarterly
821,44,Male,Backpack,Accessories,23,Colorado,M,Brown,Spring,3.0,No,Express,Yes,Yes,31,Cash,Fortnightly
822,66,Male,Gloves,Accessories,72,California,M,Yellow,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,48,Debit Card,Bi-Weekly
823,47,Male,Jeans,Clothing,64,Montana,XL,Pink,Spring,4.0,No,Store Pickup,No,No,25,Debit Card,Annually
824,37,Female,Belt,Accessories,79,Nebraska,M,Violet,Spring,3.2,No,2-Day Shipping,No,No,20,PayPal,Monthly
825,63,Male,Gloves,Accessories,82,New Hampshire,S,Orange,Winter,2.6,No,Free Shipping,No,No,50,Debit Card,Monthly
826,25,Male,Hoodie,Clothing,41,Alabama,M,Gold,Winter,4.6,No,Express,No,No,31,Cash,Weekly
827,21,Male,Belt,Accessories,23,West Virginia,L,Lavender,Fall,3.2,No,Store Pickup,No,No,37,Bank Transfer,Fortnightly
828,60,Female,Boots,Footwear,99,Montana,L,Olive,Spring,2.8,Yes,Standard,Yes,Yes,10,Venmo,Bi-Weekly
829,40,Male,Pants,Clothing,90,Alabama,M,White,Summer,3.2,No,2-Day Shipping,No,No,6,PayPal,Quarterly
830,55,Male,Sneakers,Footwear,58,Texas,M,Red,Spring,3.9,No,2-Day Shipping,No,No,46,Bank Transfer,Every 3 Months
831,18,Male,Shorts,Clothing,63,Vermont,XL,Peach,Summer,3.3,No,2-Day Shipping,Yes,Yes,11,PayPal,Weekly
832,69,Male,Pants,Clothing,63,Nebraska,L,Yellow,Winter,3.4,No,Standard,Yes,Yes,28,Cash,Bi-Weekly
833,40,Female,Jewelry,Accessories,71,Ohio,L,Peach,Winter,3.6,No,Express,No,No,39,Credit Card,Bi-Weekly
834,24,Male,Jacket,Outerwear,63,North Carolina,S,Charcoal,Summer,3.5,No,Standard,Yes,Yes,40,Credit Card,Every 3 Months
835,35,Male,Blouse,Clothing,85,Oregon,L,Gold,Fall,3.8,No,2-Day Shipping,No,No,15,PayPal,Fortnightly
836,44,Male,Skirt,Clothing,52,Indiana,L,Purple,Winter,4.6,No,Next Day Air,No,No,2,Venmo,Every 3 Months
837,39,Female,Skirt,Clothing,66,Mississippi,M,Turquoise,Spring,4.9,No,Next Day Air,Yes,Yes,41,Credit Card,Bi-Weekly
838,41,Male,Sunglasses,Accessories,87,Nevada,L,Lavender,Spring,3.6,Yes,Free Shipping,No,No,17,Bank Transfer,Bi-Weekly
839,38,Male,Boots,Footwear,32,Hawaii,S,Pink,Fall,2.9,Yes,2-Day Shipping,Yes,Yes,41,Debit Card,Every 3 Months
840,69,Male,Socks,Clothing,27,Colorado,M,Beige,Summer,4.9,No,2-Day Shipping,Yes,Yes,38,Cash,Fortnightly
841,38,Male,Backpack,Accessories,67,Delaware,M,Turquoise,Summer,4.0,No,Next Day Air,Yes,Yes,4,Debit Card,Quarterly
842,19,Male,Sneakers,Footwear,93,Massachusetts,L,Silver,Winter,4.0,No,Next Day Air,No,No,24,Venmo,Weekly
843,23,Male,Sweater,Clothing,54,Ohio,M,Magenta,Winter,3.2,Yes,Store Pickup,Yes,Yes,48,Cash,Every 3 Months
844,64,Female,Belt,Accessories,58,Massachusetts,L,Magenta,Winter,3.1,Yes,Express,No,No,24,Bank Transfer,Fortnightly
845,61,Male,Dress,Clothing,79,Nevada,L,Brown,Spring,4.2,No,Free Shipping,Yes,Yes,22,Debit Card,Annually
846,61,Male,Backpack,Accessories,90,Florida,M,Beige,Winter,2.6,No,Standard,Yes,Yes,13,Credit Card,Weekly
847,64,Male,Socks,Clothing,43,Kansas,M,Lavender,Summer,4.6,No,Next Day Air,Yes,Yes,40,PayPal,Annually
848,57,Male,Jacket,Outerwear,26,Arkansas,XL,Black,Spring,4.9,No,Store Pickup,No,No,10,Debit Card,Monthly
849,34,Male,Socks,Clothing,77,Delaware,M,Silver,Winter,4.3,Yes,Express,Yes,Yes,11,PayPal,Monthly
850,67,Female,Sunglasses,Accessories,91,Oregon,XL,Indigo,Fall,3.0,Yes,Standard,No,No,36,PayPal,Quarterly
851,54,Female,Jeans,Clothing,37,Alabama,L,Charcoal,Winter,3.3,No,Store Pickup,No,No,4,PayPal,Annually
852,59,Male,Jewelry,Accessories,97,Delaware,XL,Teal,Winter,4.1,No,Free Shipping,No,No,44,Credit Card,Annually
853,27,Male,Shirt,Clothing,36,Alabama,L,Magenta,Winter,2.5,No,Express,Yes,Yes,15,Cash,Quarterly
854,49,Female,Dress,Clothing,39,Nebraska,M,Red,Winter,3.3,Yes,Next Day Air,No,No,19,Cash,Monthly
855,53,Male,Shorts,Clothing,63,West Virginia,L,Lavender,Winter,3.9,No,Standard,Yes,Yes,27,Venmo,Fortnightly
856,62,Male,Jewelry,Accessories,51,West Virginia,M,Silver,Fall,4.8,No,Next Day Air,Yes,Yes,36,Venmo,Monthly
857,21,Male,Handbag,Accessories,87,North Dakota,L,Beige,Summer,4.1,No,Next Day Air,Yes,Yes,36,Bank Transfer,Weekly
858,59,Female,Coat,Outerwear,90,Hawaii,S,White,Spring,3.4,No,Free Shipping,Yes,Yes,21,Bank Transfer,Monthly
859,46,Female,Pants,Clothing,37,Alabama,M,Maroon,Fall,3.1,No,2-Day Shipping,No,No,42,Bank Transfer,Bi-Weekly
860,18,Female,Sandals,Footwear,83,Alaska,XL,Green,Spring,3.5,No,Standard,Yes,Yes,1,Debit Card,Fortnightly
861,68,Male,Handbag,Accessories,90,West Virginia,XL,Magenta,Fall,3.9,No,Store Pickup,Yes,Yes,21,Bank Transfer,Weekly
862,23,Male,Coat,Outerwear,52,South Dakota,L,Pink,Winter,4.1,No,2-Day Shipping,Yes,Yes,13,Credit Card,Annually
863,55,Male,Socks,Clothing,85,Delaware,M,Violet,Winter,4.3,No,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly
864,33,Male,Pants,Clothing,50,Nebraska,M,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,27,PayPal,Weekly
865,30,Female,Pants,Clothing,28,Indiana,L,Lavender,Winter,2.6,No,Next Day Air,No,No,12,Debit Card,Weekly
866,20,Female,Jewelry,Accessories,73,Alabama,M,Indigo,Summer,4.8,Yes,Next Day Air,Yes,Yes,30,Venmo,Weekly
867,61,Male,Sweater,Clothing,34,Alaska,M,Cyan,Fall,3.8,No,Next Day Air,Yes,Yes,35,PayPal,Weekly
868,65,Female,Scarf,Accessories,52,South Carolina,XL,Red,Summer,4.9,No,Free Shipping,No,No,30,Venmo,Bi-Weekly
869,62,Male,Pants,Clothing,31,Ohio,S,Indigo,Fall,2.7,Yes,2-Day Shipping,No,No,4,Bank Transfer,Weekly
870,64,Female,Socks,Clothing,70,Indiana,M,Indigo,Fall,3.3,No,2-Day Shipping,No,No,41,PayPal,Quarterly
871,44,Male,Sunglasses,Accessories,85,Colorado,M,Magenta,Winter,4.0,Yes,Store Pickup,No,No,5,Cash,Quarterly
872,19,Female,Shoes,Footwear,56,Montana,M,Turquoise,Spring,4.6,No,Next Day Air,No,No,4,PayPal,Every 3 Months
873,36,Male,Gloves,Accessories,54,Alaska,M,Green,Fall,3.3,Yes,Next Day Air,No,No,30,Venmo,Weekly
874,34,Female,Scarf,Accessories,43,Georgia,M,Pink,Summer,4.4,Yes,Store Pickup,No,No,27,Credit Card,Quarterly
875,34,Male,Dress,Clothing,87,Arkansas,L,Cyan,Fall,3.7,Yes,Next Day Air,Yes,Yes,38,Debit Card,Bi-Weekly
876,43,Female,Dress,Clothing,27,Louisiana,S,Peach,Winter,3.2,No,Store Pickup,Yes,Yes,32,Venmo,Bi-Weekly
877,19,Female,Hat,Accessories,45,Tennessee,M,Charcoal,Winter,4.4,No,Store Pickup,No,No,17,PayPal,Fortnightly
878,48,Female,Jeans,Clothing,78,Louisiana,M,Pink,Fall,4.1,No,2-Day Shipping,Yes,Yes,20,Credit Card,Bi-Weekly
879,41,Male,Boots,Footwear,73,Idaho,XL,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,Yes,8,Credit Card,Every 3 Months
880,39,Female,Sunglasses,Accessories,39,Maine,L,Beige,Summer,5.0,Yes,Store Pickup,No,No,14,PayPal,Monthly
881,53,Male,Jacket,Outerwear,26,Massachusetts,M,Maroon,Spring,2.6,No,Store Pickup,Yes,Yes,14,Bank Transfer,Monthly
882,68,Male,Hat,Accessories,99,Minnesota,M,Teal,Winter,4.9,No,Free Shipping,Yes,Yes,17,Venmo,Fortnightly
883,69,Male,Sandals,Footwear,91,Delaware,M,Yellow,Fall,3.1,Yes,Express,Yes,Yes,35,Credit Card,Weekly
884,62,Male,Blouse,Clothing,34,New Hampshire,M,Cyan,Spring,4.4,No,2-Day Shipping,No,No,40,PayPal,Quarterly
885,56,Male,Sweater,Clothing,32,Maine,L,Silver,Winter,4.2,No,Express,Yes,Yes,36,Venmo,Annually
886,47,Female,Skirt,Clothing,65,Vermont,M,Lavender,Spring,4.8,No,2-Day Shipping,Yes,Yes,29,PayPal,Monthly
887,42,Female,Socks,Clothing,40,North Carolina,S,Magenta,Spring,3.7,No,Standard,No,No,21,PayPal,Monthly
888,26,Female,Pants,Clothing,71,Ohio,M,Teal,Summer,3.5,No,Express,No,No,15,Venmo,Weekly
889,19,Male,Coat,Outerwear,92,West Virginia,M,Green,Summer,2.7,No,Free Shipping,No,No,11,Bank Transfer,Weekly
890,27,Male,Jacket,Outerwear,26,Minnesota,M,Turquoise,Summer,2.7,Yes,Express,Yes,Yes,41,Debit Card,Weekly
891,53,Male,Belt,Accessories,67,Texas,XL,Magenta,Winter,4.4,Yes,Next Day Air,Yes,Yes,50,Credit Card,Quarterly
892,68,Male,Jeans,Clothing,88,South Dakota,L,Peach,Summer,4.3,No,Standard,Yes,Yes,23,Venmo,Monthly
893,19,Female,Scarf,Accessories,81,California,L,Charcoal,Fall,3.9,Yes,Free Shipping,Yes,Yes,3,Debit Card,Bi-Weekly
894,70,Male,Sunglasses,Accessories,69,Kentucky,M,Orange,Winter,3.3,No,Next Day Air,No,No,35,Bank Transfer,Annually
895,35,Male,Sunglasses,Accessories,44,Arizona,M,Gold,Winter,3.8,No,Next Day Air,Yes,Yes,6,Venmo,Every 3 Months
896,54,Male,Handbag,Accessories,60,Maine,L,Gray,Fall,2.6,No,Standard,Yes,Yes,9,Cash,Every 3 Months
897,63,Female,Backpack,Accessories,100,Utah,M,Peach,Winter,4.3,No,Standard,No,No,35,PayPal,Every 3 Months
898,29,Male,Sneakers,Footwear,61,Oklahoma,XL,Charcoal,Winter,4.8,No,Standard,Yes,Yes,49,Cash,Bi-Weekly
899,65,Male,Blouse,Clothing,98,Mississippi,L,Lavender,Winter,2.8,No,Standard,No,No,30,Bank Transfer,Monthly
900,23,Female,Boots,Footwear,31,Maine,L,Beige,Fall,3.9,Yes,Store Pickup,No,No,7,Credit Card,Every 3 Months
901,19,Female,Jeans,Clothing,60,North Carolina,S,Lavender,Spring,3.5,No,Express,Yes,Yes,21,Venmo,Bi-Weekly
902,41,Male,Backpack,Accessories,52,California,M,Magenta,Winter,3.1,No,Store Pickup,No,No,39,Cash,Weekly
903,32,Male,Blouse,Clothing,37,New Jersey,M,Lavender,Fall,3.3,Yes,Standard,Yes,Yes,47,Venmo,Weekly
904,37,Male,Dress,Clothing,49,Iowa,L,Olive,Spring,3.6,No,Express,Yes,Yes,34,Bank Transfer,Weekly
905,19,Male,Coat,Outerwear,84,Florida,S,Purple,Winter,3.6,Yes,Store Pickup,No,No,26,Bank Transfer,Monthly
906,47,Female,Sandals,Footwear,54,Minnesota,M,Black,Spring,3.6,No,Standard,No,No,38,PayPal,Bi-Weekly
907,32,Male,Blouse,Clothing,62,Kansas,S,White,Spring,4.5,Yes,Next Day Air,No,No,10,Bank Transfer,Fortnightly
908,52,Female,Dress,Clothing,79,Alaska,M,Pink,Winter,4.5,No,Standard,No,No,34,Cash,Quarterly
909,57,Male,Handbag,Accessories,57,Idaho,M,Red,Summer,3.9,Yes,Express,Yes,Yes,47,PayPal,Bi-Weekly
910,21,Female,Sunglasses,Accessories,55,Maine,M,Beige,Summer,4.1,No,Store Pickup,Yes,Yes,35,PayPal,Weekly
911,55,Male,Belt,Accessories,78,Illinois,L,White,Winter,3.2,No,Express,No,No,14,Credit Card,Bi-Weekly
912,41,Male,Sweater,Clothing,45,Illinois,S,Peach,Spring,4.4,No,Free Shipping,No,No,8,Bank Transfer,Quarterly
913,63,Male,Shorts,Clothing,44,Nevada,L,Beige,Summer,4.6,No,Store Pickup,Yes,Yes,10,Cash,Monthly
914,55,Male,Sunglasses,Accessories,28,Delaware,M,Charcoal,Winter,2.5,No,Next Day Air,Yes,Yes,47,Venmo,Every 3 Months
915,67,Male,Jacket,Outerwear,65,Oklahoma,M,Yellow,Summer,4.8,No,Next Day Air,No,No,27,PayPal,Fortnightly
916,24,Female,Jacket,Outerwear,62,Oregon,S,Violet,Fall,2.5,No,Free Shipping,No,No,13,Cash,Weekly
917,66,Male,Shoes,Footwear,22,Arizona,S,Maroon,Winter,3.7,No,Store Pickup,Yes,Yes,49,PayPal,Quarterly
918,40,Male,Gloves,Accessories,92,Colorado,L,Black,Summer,4.1,Yes,Express,No,No,26,Venmo,Every 3 Months
919,56,Male,Sunglasses,Accessories,88,West Virginia,M,Lavender,Spring,4.9,No,Next Day Air,No,No,38,PayPal,Quarterly
920,35,Female,Belt,Accessories,81,Hawaii,L,Magenta,Spring,4.4,No,Free Shipping,Yes,Yes,29,Bank Transfer,Annually
921,68,Female,Belt,Accessories,56,Iowa,L,Peach,Fall,2.9,No,Free Shipping,Yes,Yes,3,Debit Card,Every 3 Months
922,62,Male,Handbag,Accessories,38,California,M,Pink,Fall,3.8,Yes,Free Shipping,Yes,Yes,33,PayPal,Every 3 Months
