customer_id,age,gender,item_purchased,category,purchase_amount_usd,state,size,color,season,satisfaction_score,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,observed_category,estimated_total_purchases,observed_promo_usage,frequency_proxy_days,gross_amount,discount_amount,estimated_cogs_40,net_margin_contribution,margin_cogs_30,margin_cogs_50,loyalty_def_A_behavioral,loyalty_def_B_organic_margin,strategic_segment
770,33,Male,Coat,Outerwear,99,Montana,L,Black,Fall,4.1,No,2-Day Shipping,Yes,Yes,47,PayPal,Every 3 Months,Outerwear,48,1,90,123.75,24.75,49.5,44.5,56.88,32.12,True,False,2. High Spend Bargain Hunter
771,46,Male,Pants,Clothing,89,Colorado,S,Yellow,Spring,3.3,No,2-Day Shipping,Yes,Yes,6,Venmo,Bi-Weekly,Clothing,7,1,14,111.25,22.25,44.5,39.5,50.62,28.38,False,False,2. High Spend Bargain Hunter
772,44,Male,Jacket,Outerwear,37,Nebraska,M,Lavender,Winter,4.5,No,Express,Yes,Yes,13,Cash,Annually,Outerwear,14,1,365,46.25,9.25,18.5,13.5,18.12,8.88,False,False,3. Promo-Using Repeat
773,53,Female,Jewelry,Accessories,38,Maryland,L,Magenta,Spring,4.8,No,Express,Yes,Yes,9,PayPal,Monthly,Accessories,10,1,30,47.5,9.5,19.0,14.0,18.75,9.25,False,False,3. Promo-Using Repeat
774,54,Male,Dress,Clothing,65,South Dakota,M,Purple,Spring,4.0,Yes,Store Pickup,No,No,21,Credit Card,Annually,Clothing,22,0,365,65.0,0.0,26.0,34.0,40.5,27.5,False,False,1. High Value Organic
775,30,Male,Boots,Footwear,24,Nebraska,XL,Violet,Summer,4.5,No,2-Day Shipping,No,No,14,Venmo,Bi-Weekly,Footwear,15,0,14,24.0,0.0,9.6,9.4,11.8,7.0,False,False,4. Mid-Tier Core
776,50,Male,Shoes,Footwear,35,Iowa,S,Green,Fall,2.7,No,Free Shipping,No,No,27,PayPal,Every 3 Months,Footwear,28,0,90,35.0,0.0,14.0,16.0,19.5,12.5,False,False,4. Mid-Tier Core
777,58,Male,Hoodie,Clothing,52,California,M,Teal,Winter,2.9,No,Standard,Yes,Yes,20,Cash,Quarterly,Clothing,21,1,90,65.0,13.0,26.0,21.0,27.5,14.5,False,False,3. Promo-Using Repeat
778,47,Female,Pants,Clothing,31,South Dakota,S,Red,Spring,3.0,Yes,Store Pickup,No,No,42,Bank Transfer,Every 3 Months,Clothing,43,0,90,31.0,0.0,12.4,13.6,16.7,10.5,False,False,4. Mid-Tier Core
779,49,Male,Hat,Accessories,32,Oklahoma,S,Charcoal,Winter,4.6,Yes,Express,No,No,23,Bank Transfer,Monthly,Accessories,24,0,30,32.0,0.0,12.8,14.2,17.4,11.0,False,False,4. Mid-Tier Core
780,60,Male,Jewelry,Accessories,25,Iowa,M,Orange,Fall,2.7,No,Express,Yes,Yes,34,PayPal,Every 3 Months,Accessories,35,1,90,31.25,6.25,12.5,7.5,10.62,4.38,False,False,3. Promo-Using Repeat
781,52,Male,Sandals,Footwear,59,Nevada,L,Lavender,Fall,3.9,No,Store Pickup,Yes,Yes,29,Cash,Every 3 Months,Footwear,30,1,90,73.75,14.75,29.5,24.5,31.88,17.12,False,False,3. Promo-Using Repeat
782,21,Male,Shirt,Clothing,24,Maryland,L,Green,Summer,4.1,No,2-Day Shipping,Yes,Yes,25,Venmo,Bi-Weekly,Clothing,26,1,14,30.0,6.0,12.0,7.0,10.0,4.0,False,False,3. Promo-Using Repeat
783,65,Male,Hat,Accessories,68,Rhode Island,M,Gray,Spring,2.7,No,Express,No,No,44,PayPal,Annually,Accessories,45,0,365,68.0,0.0,27.2,35.8,42.6,29.0,False,False,1. High Value Organic
784,25,Male,Gloves,Accessories,92,North Dakota,L,Gold,Summer,4.0,No,Store Pickup,No,No,44,Cash,Bi-Weekly,Accessories,45,0,14,92.0,0.0,36.8,50.2,59.4,41.0,True,True,1. High Value Organic
785,46,Male,Hat,Accessories,23,California,M,Teal,Winter,2.9,No,2-Day Shipping,No,No,32,Debit Card,Weekly,Accessories,33,0,7,23.0,0.0,9.2,8.8,11.1,6.5,False,False,4. Mid-Tier Core
786,66,Male,Scarf,Accessories,53,Wyoming,M,Cyan,Winter,3.9,No,Express,Yes,Yes,38,Bank Transfer,Fortnightly,Accessories,39,1,14,66.25,13.25,26.5,21.5,28.12,14.88,False,False,3. Promo-Using Repeat
787,18,Male,Jewelry,Accessories,46,Wyoming,S,Gray,Spring,2.6,No,Next Day Air,No,No,19,Credit Card,Annually,Accessories,20,0,365,46.0,0.0,18.4,22.6,27.2,18.0,False,False,4. Mid-Tier Core
788,36,Male,Boots,Footwear,76,Idaho,M,Silver,Spring,5.0,No,Free Shipping,No,No,26,Cash,Monthly,Footwear,27,0,30,76.0,0.0,30.4,40.6,48.2,33.0,False,True,1. High Value Organic
789,37,Male,Jacket,Outerwear,69,Alabama,M,Yellow,Winter,4.1,No,Store Pickup,No,No,8,Debit Card,Monthly,Outerwear,9,0,30,69.0,0.0,27.6,36.4,43.3,29.5,False,False,4. Mid-Tier Core
790,61,Male,Socks,Clothing,73,Indiana,M,White,Spring,3.8,No,Next Day Air,Yes,Yes,50,Bank Transfer,Monthly,Clothing,51,1,30,91.25,18.25,36.5,31.5,40.62,22.38,False,False,3. Promo-Using Repeat
791,34,Male,Coat,Outerwear,42,California,M,Green,Winter,4.5,No,Store Pickup,No,No,2,Bank Transfer,Bi-Weekly,Outerwear,3,0,14,42.0,0.0,16.8,20.2,24.4,16.0,False,False,4. Mid-Tier Core
792,26,Female,Skirt,Clothing,100,Arizona,M,Violet,Spring,4.2,No,Free Shipping,Yes,Yes,48,PayPal,Every 3 Months,Clothing,49,1,90,125.0,25.0,50.0,45.0,57.5,32.5,True,False,2. High Spend Bargain Hunter
793,30,Male,Scarf,Accessories,64,Kansas,L,Lavender,Winter,4.1,No,Standard,No,No,32,Credit Card,Bi-Weekly,Accessories,33,0,14,64.0,0.0,25.6,33.4,39.8,27.0,False,False,1. High Value Organic
794,35,Male,Backpack,Accessories,29,Colorado,L,Magenta,Winter,3.6,No,Store Pickup,No,No,4,Cash,Monthly,Accessories,5,0,30,29.0,0.0,11.6,12.4,15.3,9.5,False,False,4. Mid-Tier Core
795,40,Male,Jeans,Clothing,21,Colorado,S,Gray,Spring,3.1,No,Free Shipping,Yes,Yes,29,PayPal,Every 3 Months,Clothing,30,1,90,26.25,5.25,10.5,5.5,8.12,2.88,False,False,3. Promo-Using Repeat
796,18,Male,Scarf,Accessories,81,Oklahoma,L,Beige,Fall,3.1,No,Store Pickup,No,No,49,Debit Card,Fortnightly,Accessories,50,0,14,81.0,0.0,32.4,43.6,51.7,35.5,True,True,1. High Value Organic
797,27,Male,Shirt,Clothing,74,Florida,M,White,Winter,4.2,No,Free Shipping,No,No,46,PayPal,Fortnightly,Clothing,47,0,14,74.0,0.0,29.6,39.4,46.8,32.0,False,True,1. High Value Organic
798,67,Female,Dress,Clothing,46,North Carolina,XL,Gold,Spring,4.0,Yes,2-Day Shipping,No,No,24,Bank Transfer,Quarterly,Clothing,25,0,90,46.0,0.0,18.4,22.6,27.2,18.0,False,False,4. Mid-Tier Core
799,58,Male,Coat,Outerwear,21,Maine,L,Gold,Fall,4.1,No,Standard,Yes,Yes,45,PayPal,Quarterly,Outerwear,46,1,90,26.25,5.25,10.5,5.5,8.12,2.88,False,False,3. Promo-Using Repeat
800,42,Male,Shoes,Footwear,56,Idaho,XL,Red,Spring,4.4,No,Standard,Yes,Yes,35,Debit Card,Weekly,Footwear,36,1,7,70.0,14.0,28.0,23.0,30.0,16.0,False,False,3. Promo-Using Repeat
801,25,Male,Hat,Accessories,72,Utah,M,Charcoal,Fall,2.6,Yes,2-Day Shipping,No,No,20,Credit Card,Bi-Weekly,Accessories,21,0,14,72.0,0.0,28.8,38.2,45.4,31.0,False,False,1. High Value Organic
802,25,Male,Scarf,Accessories,22,Kentucky,M,Olive,Spring,3.0,No,Express,No,No,13,Debit Card,Fortnightly,Accessories,14,0,14,22.0,0.0,8.8,8.2,10.4,6.0,False,False,4. Mid-Tier Core
803,64,Male,Sunglasses,Accessories,82,Missouri,L,Silver,Summer,4.6,No,Next Day Air,No,No,46,Venmo,Weekly,Accessories,47,0,7,82.0,0.0,32.8,44.2,52.4,36.0,True,True,1. High Value Organic
804,31,Female,Scarf,Accessories,97,Massachusetts,M,Black,Spring,4.3,No,Next Day Air,No,No,12,Bank Transfer,Bi-Weekly,Accessories,13,0,14,97.0,0.0,38.8,53.2,62.9,43.5,False,False,1. High Value Organic
805,30,Male,Shoes,Footwear,70,Alaska,M,Silver,Fall,3.6,Yes,Store Pickup,No,No,45,PayPal,Monthly,Footwear,46,0,30,70.0,0.0,28.0,37.0,44.0,30.0,False,False,1. High Value Organic
806,50,Male,Shoes,Footwear,55,Illinois,XL,Teal,Summer,4.7,No,Express,No,No,25,Cash,Quarterly,Footwear,26,0,90,55.0,0.0,22.0,28.0,33.5,22.5,False,False,1. High Value Organic
807,40,Male,Jeans,Clothing,61,Colorado,M,Silver,Fall,2.8,No,2-Day Shipping,No,No,44,Cash,Bi-Weekly,Clothing,45,0,14,61.0,0.0,24.4,31.6,37.7,25.5,False,False,1. High Value Organic
808,39,Male,Gloves,Accessories,37,Vermont,M,Black,Winter,3.0,No,Standard,No,No,23,PayPal,Bi-Weekly,Accessories,24,0,14,37.0,0.0,14.8,17.2,20.9,13.5,False,False,4. Mid-Tier Core
809,43,Male,Scarf,Accessories,46,North Dakota,M,Orange,Summer,4.4,No,Free Shipping,No,No,15,Venmo,Quarterly,Accessories,16,0,90,46.0,0.0,18.4,22.6,27.2,18.0,False,False,4. Mid-Tier Core
810,22,Male,Dress,Clothing,33,Indiana,L,Pink,Summer,3.1,Yes,Express,No,No,4,PayPal,Fortnightly,Clothing,5,0,14,33.0,0.0,13.2,14.8,18.1,11.5,False,False,4. Mid-Tier Core
811,33,Male,Scarf,Accessories,57,Georgia,L,Peach,Spring,4.6,No,Standard,No,No,44,Cash,Every 3 Months,Accessories,45,0,90,57.0,0.0,22.8,29.2,34.9,23.5,False,False,1. High Value Organic
812,30,Male,Sandals,Footwear,52,Texas,M,Yellow,Winter,4.1,Yes,Next Day Air,No,No,48,PayPal,Annually,Footwear,49,0,365,52.0,0.0,20.8,26.2,31.4,21.0,False,False,4. Mid-Tier Core
813,48,Male,Blouse,Clothing,91,Georgia,S,Maroon,Fall,4.7,No,Standard,Yes,Yes,37,Bank Transfer,Quarterly,Clothing,38,1,90,113.75,22.75,45.5,40.5,51.88,29.12,True,False,2. High Spend Bargain Hunter
814,69,Male,Blouse,Clothing,75,Mississippi,XL,Lavender,Summer,3.1,No,Free Shipping,Yes,Yes,5,Cash,Quarterly,Clothing,6,1,90,93.75,18.75,37.5,32.5,41.88,23.12,False,False,3. Promo-Using Repeat
815,23,Female,Gloves,Accessories,69,New Hampshire,XL,Green,Summer,3.4,No,Next Day Air,No,No,29,Venmo,Bi-Weekly,Accessories,30,0,14,69.0,0.0,27.6,36.4,43.3,29.5,False,False,1. High Value Organic
816,70,Male,Sneakers,Footwear,89,Illinois,L,Olive,Fall,3.5,Yes,Next Day Air,No,No,36,Venmo,Fortnightly,Footwear,37,0,14,89.0,0.0,35.6,48.4,57.3,39.5,True,True,1. High Value Organic
817,68,Male,Belt,Accessories,74,Kentucky,M,Magenta,Spring,3.8,No,Store Pickup,Yes,Yes,8,Cash,Fortnightly,Accessories,9,1,14,92.5,18.5,37.0,32.0,41.25,22.75,False,False,3. Promo-Using Repeat
818,36,Male,Shoes,Footwear,43,Colorado,M,Brown,Spring,3.8,No,Free Shipping,No,No,32,PayPal,Every 3 Months,Footwear,33,0,90,43.0,0.0,17.2,20.8,25.1,16.5,False,False,4. Mid-Tier Core
819,57,Female,Coat,Outerwear,27,New York,M,Violet,Summer,3.5,No,Standard,No,No,49,Credit Card,Quarterly,Outerwear,50,0,90,27.0,0.0,10.8,11.2,13.9,8.5,False,False,4. Mid-Tier Core
820,18,Male,Handbag,Accessories,90,Montana,XL,Turquoise,Winter,3.7,No,2-Day Shipping,No,No,37,Venmo,Quarterly,Accessories,38,0,90,90.0,0.0,36.0,49.0,58.0,40.0,True,True,1. High Value Organic
821,44,Male,Backpack,Accessories,23,Colorado,M,Brown,Spring,3.0,No,Express,Yes,Yes,31,Cash,Fortnightly,Accessories,32,1,14,28.75,5.75,11.5,6.5,9.38,3.62,False,False,3. Promo-Using Repeat
822,66,Male,Gloves,Accessories,72,California,M,Yellow,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,48,Debit Card,Bi-Weekly,Accessories,49,1,14,90.0,18.0,36.0,31.0,40.0,22.0,False,False,3. Promo-Using Repeat
823,47,Male,Jeans,Clothing,64,Montana,XL,Pink,Spring,4.0,No,Store Pickup,No,No,25,Debit Card,Annually,Clothing,26,0,365,64.0,0.0,25.6,33.4,39.8,27.0,False,False,1. High Value Organic
824,37,Female,Belt,Accessories,79,Nebraska,M,Violet,Spring,3.2,No,2-Day Shipping,No,No,20,PayPal,Monthly,Accessories,21,0,30,79.0,0.0,31.6,42.4,50.3,34.5,True,True,1. High Value Organic
825,63,Male,Gloves,Accessories,82,New Hampshire,S,Orange,Winter,2.6,No,Free Shipping,No,No,50,Debit Card,Monthly,Accessories,51,0,30,82.0,0.0,32.8,44.2,52.4,36.0,True,True,1. High Value Organic
826,25,Male,Hoodie,Clothing,41,Alabama,M,Gold,Winter,4.6,No,Express,No,No,31,Cash,Weekly,Clothing,32,0,7,41.0,0.0,16.4,19.6,23.7,15.5,False,False,4. Mid-Tier Core
827,21,Male,Belt,Accessories,23,West Virginia,L,Lavender,Fall,3.2,No,Store Pickup,No,No,37,Bank Transfer,Fortnightly,Accessories,38,0,14,23.0,0.0,9.2,8.8,11.1,6.5,False,False,4. Mid-Tier Core
828,60,Female,Boots,Footwear,99,Montana,L,Olive,Spring,2.8,Yes,Standard,Yes,Yes,10,Venmo,Bi-Weekly,Footwear,11,1,14,123.75,24.75,49.5,44.5,56.88,32.12,False,False,2. High Spend Bargain Hunter
829,40,Male,Pants,Clothing,90,Alabama,M,White,Summer,3.2,No,2-Day Shipping,No,No,6,PayPal,Quarterly,Clothing,7,0,90,90.0,0.0,36.0,49.0,58.0,40.0,False,False,4. Mid-Tier Core
830,55,Male,Sneakers,Footwear,58,Texas,M,Red,Spring,3.9,No,2-Day Shipping,No,No,46,Bank Transfer,Every 3 Months,Footwear,47,0,90,58.0,0.0,23.2,29.8,35.6,24.0,False,False,1. High Value Organic
831,18,Male,Shorts,Clothing,63,Vermont,XL,Peach,Summer,3.3,No,2-Day Shipping,Yes,Yes,11,PayPal,Weekly,Clothing,12,1,7,78.75,15.75,31.5,26.5,34.38,18.62,False,False,3. Promo-Using Repeat
832,69,Male,Pants,Clothing,63,Nebraska,L,Yellow,Winter,3.4,No,Standard,Yes,Yes,28,Cash,Bi-Weekly,Clothing,29,1,14,78.75,15.75,31.5,26.5,34.38,18.62,False,False,3. Promo-Using Repeat
833,40,Female,Jewelry,Accessories,71,Ohio,L,Peach,Winter,3.6,No,Express,No,No,39,Credit Card,Bi-Weekly,Accessories,40,0,14,71.0,0.0,28.4,37.6,44.7,30.5,False,False,1. High Value Organic
834,24,Male,Jacket,Outerwear,63,North Carolina,S,Charcoal,Summer,3.5,No,Standard,Yes,Yes,40,Credit Card,Every 3 Months,Outerwear,41,1,90,78.75,15.75,31.5,26.5,34.38,18.62,False,False,3. Promo-Using Repeat
835,35,Male,Blouse,Clothing,85,Oregon,L,Gold,Fall,3.8,No,2-Day Shipping,No,No,15,PayPal,Fortnightly,Clothing,16,0,14,85.0,0.0,34.0,46.0,54.5,37.5,False,True,1. High Value Organic
836,44,Male,Skirt,Clothing,52,Indiana,L,Purple,Winter,4.6,No,Next Day Air,No,No,2,Venmo,Every 3 Months,Clothing,3,0,90,52.0,0.0,20.8,26.2,31.4,21.0,False,False,4. Mid-Tier Core
837,39,Female,Skirt,Clothing,66,Mississippi,M,Turquoise,Spring,4.9,No,Next Day Air,Yes,Yes,41,Credit Card,Bi-Weekly,Clothing,42,1,14,82.5,16.5,33.0,28.0,36.25,19.75,False,False,3. Promo-Using Repeat
838,41,Male,Sunglasses,Accessories,87,Nevada,L,Lavender,Spring,3.6,Yes,Free Shipping,No,No,17,Bank Transfer,Bi-Weekly,Accessories,18,0,14,87.0,0.0,34.8,47.2,55.9,38.5,False,True,1. High Value Organic
839,38,Male,Boots,Footwear,32,Hawaii,S,Pink,Fall,2.9,Yes,2-Day Shipping,Yes,Yes,41,Debit Card,Every 3 Months,Footwear,42,1,90,40.0,8.0,16.0,11.0,15.0,7.0,False,False,3. Promo-Using Repeat
840,69,Male,Socks,Clothing,27,Colorado,M,Beige,Summer,4.9,No,2-Day Shipping,Yes,Yes,38,Cash,Fortnightly,Clothing,39,1,14,33.75,6.75,13.5,8.5,11.88,5.12,False,False,3. Promo-Using Repeat
841,38,Male,Backpack,Accessories,67,Delaware,M,Turquoise,Summer,4.0,No,Next Day Air,Yes,Yes,4,Debit Card,Quarterly,Accessories,5,1,90,83.75,16.75,33.5,28.5,36.88,20.12,False,False,3. Promo-Using Repeat
842,19,Male,Sneakers,Footwear,93,Massachusetts,L,Silver,Winter,4.0,No,Next Day Air,No,No,24,Venmo,Weekly,Footwear,25,0,7,93.0,0.0,37.2,50.8,60.1,41.5,True,True,1. High Value Organic
843,23,Male,Sweater,Clothing,54,Ohio,M,Magenta,Winter,3.2,Yes,Store Pickup,Yes,Yes,48,Cash,Every 3 Months,Clothing,49,1,90,67.5,13.5,27.0,22.0,28.75,15.25,False,False,3. Promo-Using Repeat
844,64,Female,Belt,Accessories,58,Massachusetts,L,Magenta,Winter,3.1,Yes,Express,No,No,24,Bank Transfer,Fortnightly,Accessories,25,0,14,58.0,0.0,23.2,29.8,35.6,24.0,False,False,1. High Value Organic
845,61,Male,Dress,Clothing,79,Nevada,L,Brown,Spring,4.2,No,Free Shipping,Yes,Yes,22,Debit Card,Annually,Clothing,23,1,365,98.75,19.75,39.5,34.5,44.38,24.62,True,False,2. High Spend Bargain Hunter
846,61,Male,Backpack,Accessories,90,Florida,M,Beige,Winter,2.6,No,Standard,Yes,Yes,13,Credit Card,Weekly,Accessories,14,1,7,112.5,22.5,45.0,40.0,51.25,28.75,False,False,2. High Spend Bargain Hunter
847,64,Male,Socks,Clothing,43,Kansas,M,Lavender,Summer,4.6,No,Next Day Air,Yes,Yes,40,PayPal,Annually,Clothing,41,1,365,53.75,10.75,21.5,16.5,21.88,11.12,False,False,3. Promo-Using Repeat
848,57,Male,Jacket,Outerwear,26,Arkansas,XL,Black,Spring,4.9,No,Store Pickup,No,No,10,Debit Card,Monthly,Outerwear,11,0,30,26.0,0.0,10.4,10.6,13.2,8.0,False,False,4. Mid-Tier Core
849,34,Male,Socks,Clothing,77,Delaware,M,Silver,Winter,4.3,Yes,Express,Yes,Yes,11,PayPal,Monthly,Clothing,12,1,30,96.25,19.25,38.5,33.5,43.12,23.88,False,False,3. Promo-Using Repeat
850,67,Female,Sunglasses,Accessories,91,Oregon,XL,Indigo,Fall,3.0,Yes,Standard,No,No,36,PayPal,Quarterly,Accessories,37,0,90,91.0,0.0,36.4,49.6,58.7,40.5,True,True,1. High Value Organic
851,54,Female,Jeans,Clothing,37,Alabama,L,Charcoal,Winter,3.3,No,Store Pickup,No,No,4,PayPal,Annually,Clothing,5,0,365,37.0,0.0,14.8,17.2,20.9,13.5,False,False,4. Mid-Tier Core
852,59,Male,Jewelry,Accessories,97,Delaware,XL,Teal,Winter,4.1,No,Free Shipping,No,No,44,Credit Card,Annually,Accessories,45,0,365,97.0,0.0,38.8,53.2,62.9,43.5,True,True,1. High Value Organic
853,27,Male,Shirt,Clothing,36,Alabama,L,Magenta,Winter,2.5,No,Express,Yes,Yes,15,Cash,Quarterly,Clothing,16,1,90,45.0,9.0,18.0,13.0,17.5,8.5,False,False,3. Promo-Using Repeat
854,49,Female,Dress,Clothing,39,Nebraska,M,Red,Winter,3.3,Yes,Next Day Air,No,No,19,Cash,Monthly,Clothing,20,0,30,39.0,0.0,15.6,18.4,22.3,14.5,False,False,4. Mid-Tier Core
855,53,Male,Shorts,Clothing,63,West Virginia,L,Lavender,Winter,3.9,No,Standard,Yes,Yes,27,Venmo,Fortnightly,Clothing,28,1,14,78.75,15.75,31.5,26.5,34.38,18.62,False,False,3. Promo-Using Repeat
856,62,Male,Jewelry,Accessories,51,West Virginia,M,Silver,Fall,4.8,No,Next Day Air,Yes,Yes,36,Venmo,Monthly,Accessories,37,1,30,63.75,12.75,25.5,20.5,26.88,14.12,False,False,3. Promo-Using Repeat
857,21,Male,Handbag,Accessories,87,North Dakota,L,Beige,Summer,4.1,No,Next Day Air,Yes,Yes,36,Bank Transfer,Weekly,Accessories,37,1,7,108.75,21.75,43.5,38.5,49.38,27.62,True,False,2. High Spend Bargain Hunter
858,59,Female,Coat,Outerwear,90,Hawaii,S,White,Spring,3.4,No,Free Shipping,Yes,Yes,21,Bank Transfer,Monthly,Outerwear,22,1,30,112.5,22.5,45.0,40.0,51.25,28.75,True,False,2. High Spend Bargain Hunter
859,46,Female,Pants,Clothing,37,Alabama,M,Maroon,Fall,3.1,No,2-Day Shipping,No,No,42,Bank Transfer,Bi-Weekly,Clothing,43,0,14,37.0,0.0,14.8,17.2,20.9,13.5,False,False,4. Mid-Tier Core
860,18,Female,Sandals,Footwear,83,Alaska,XL,Green,Spring,3.5,No,Standard,Yes,Yes,1,Debit Card,Fortnightly,Footwear,2,1,14,103.75,20.75,41.5,36.5,46.88,26.12,False,False,2. High Spend Bargain Hunter
861,68,Male,Handbag,Accessories,90,West Virginia,XL,Magenta,Fall,3.9,No,Store Pickup,Yes,Yes,21,Bank Transfer,Weekly,Accessories,22,1,7,112.5,22.5,45.0,40.0,51.25,28.75,True,False,2. High Spend Bargain Hunter
862,23,Male,Coat,Outerwear,52,South Dakota,L,Pink,Winter,4.1,No,2-Day Shipping,Yes,Yes,13,Credit Card,Annually,Outerwear,14,1,365,65.0,13.0,26.0,21.0,27.5,14.5,False,False,3. Promo-Using Repeat
863,55,Male,Socks,Clothing,85,Delaware,M,Violet,Winter,4.3,No,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly,Clothing,39,0,14,85.0,0.0,34.0,46.0,54.5,37.5,True,True,1. High Value Organic
864,33,Male,Pants,Clothing,50,Nebraska,M,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,27,PayPal,Weekly,Clothing,28,1,7,62.5,12.5,25.0,20.0,26.25,13.75,False,False,3. Promo-Using Repeat
865,30,Female,Pants,Clothing,28,Indiana,L,Lavender,Winter,2.6,No,Next Day Air,No,No,12,Debit Card,Weekly,Clothing,13,0,7,28.0,0.0,11.2,11.8,14.6,9.0,False,False,4. Mid-Tier Core
866,20,Female,Jewelry,Accessories,73,Alabama,M,Indigo,Summer,4.8,Yes,Next Day Air,Yes,Yes,30,Venmo,Weekly,Accessories,31,1,7,91.25,18.25,36.5,31.5,40.62,22.38,False,False,3. Promo-Using Repeat
867,61,Male,Sweater,Clothing,34,Alaska,M,Cyan,Fall,3.8,No,Next Day Air,Yes,Yes,35,PayPal,Weekly,Clothing,36,1,7,42.5,8.5,17.0,12.0,16.25,7.75,False,False,3. Promo-Using Repeat
868,65,Female,Scarf,Accessories,52,South Carolina,XL,Red,Summer,4.9,No,Free Shipping,No,No,30,Venmo,Bi-Weekly,Accessories,31,0,14,52.0,0.0,20.8,26.2,31.4,21.0,False,False,4. Mid-Tier Core
869,62,Male,Pants,Clothing,31,Ohio,S,Indigo,Fall,2.7,Yes,2-Day Shipping,No,No,4,Bank Transfer,Weekly,Clothing,5,0,7,31.0,0.0,12.4,13.6,16.7,10.5,False,False,4. Mid-Tier Core
870,64,Female,Socks,Clothing,70,Indiana,M,Indigo,Fall,3.3,No,2-Day Shipping,No,No,41,PayPal,Quarterly,Clothing,42,0,90,70.0,0.0,28.0,37.0,44.0,30.0,False,False,1. High Value Organic
871,44,Male,Sunglasses,Accessories,85,Colorado,M,Magenta,Winter,4.0,Yes,Store Pickup,No,No,5,Cash,Quarterly,Accessories,6,0,90,85.0,0.0,34.0,46.0,54.5,37.5,False,False,4. Mid-Tier Core
872,19,Female,Shoes,Footwear,56,Montana,M,Turquoise,Spring,4.6,No,Next Day Air,No,No,4,PayPal,Every 3 Months,Footwear,5,0,90,56.0,0.0,22.4,28.6,34.2,23.0,False,False,4. Mid-Tier Core
873,36,Male,Gloves,Accessories,54,Alaska,M,Green,Fall,3.3,Yes,Next Day Air,No,No,30,Venmo,Weekly,Accessories,31,0,7,54.0,0.0,21.6,27.4,32.8,22.0,False,False,4. Mid-Tier Core
874,34,Female,Scarf,Accessories,43,Georgia,M,Pink,Summer,4.4,Yes,Store Pickup,No,No,27,Credit Card,Quarterly,Accessories,28,0,90,43.0,0.0,17.2,20.8,25.1,16.5,False,False,4. Mid-Tier Core
875,34,Male,Dress,Clothing,87,Arkansas,L,Cyan,Fall,3.7,Yes,Next Day Air,Yes,Yes,38,Debit Card,Bi-Weekly,Clothing,39,1,14,108.75,21.75,43.5,38.5,49.38,27.62,True,False,2. High Spend Bargain Hunter
876,43,Female,Dress,Clothing,27,Louisiana,S,Peach,Winter,3.2,No,Store Pickup,Yes,Yes,32,Venmo,Bi-Weekly,Clothing,33,1,14,33.75,6.75,13.5,8.5,11.88,5.12,False,False,3. Promo-Using Repeat
877,19,Female,Hat,Accessories,45,Tennessee,M,Charcoal,Winter,4.4,No,Store Pickup,No,No,17,PayPal,Fortnightly,Accessories,18,0,14,45.0,0.0,18.0,22.0,26.5,17.5,False,False,4. Mid-Tier Core
878,48,Female,Jeans,Clothing,78,Louisiana,M,Pink,Fall,4.1,No,2-Day Shipping,Yes,Yes,20,Credit Card,Bi-Weekly,Clothing,21,1,14,97.5,19.5,39.0,34.0,43.75,24.25,False,False,3. Promo-Using Repeat
879,41,Male,Boots,Footwear,73,Idaho,XL,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,Yes,8,Credit Card,Every 3 Months,Footwear,9,1,90,91.25,18.25,36.5,31.5,40.62,22.38,False,False,3. Promo-Using Repeat
880,39,Female,Sunglasses,Accessories,39,Maine,L,Beige,Summer,5.0,Yes,Store Pickup,No,No,14,PayPal,Monthly,Accessories,15,0,30,39.0,0.0,15.6,18.4,22.3,14.5,False,False,4. Mid-Tier Core
881,53,Male,Jacket,Outerwear,26,Massachusetts,M,Maroon,Spring,2.6,No,Store Pickup,Yes,Yes,14,Bank Transfer,Monthly,Outerwear,15,1,30,32.5,6.5,13.0,8.0,11.25,4.75,False,False,3. Promo-Using Repeat
882,68,Male,Hat,Accessories,99,Minnesota,M,Teal,Winter,4.9,No,Free Shipping,Yes,Yes,17,Venmo,Fortnightly,Accessories,18,1,14,123.75,24.75,49.5,44.5,56.88,32.12,False,False,2. High Spend Bargain Hunter
883,69,Male,Sandals,Footwear,91,Delaware,M,Yellow,Fall,3.1,Yes,Express,Yes,Yes,35,Credit Card,Weekly,Footwear,36,1,7,113.75,22.75,45.5,40.5,51.88,29.12,True,False,2. High Spend Bargain Hunter
884,62,Male,Blouse,Clothing,34,New Hampshire,M,Cyan,Spring,4.4,No,2-Day Shipping,No,No,40,PayPal,Quarterly,Clothing,41,0,90,34.0,0.0,13.6,15.4,18.8,12.0,False,False,4. Mid-Tier Core
885,56,Male,Sweater,Clothing,32,Maine,L,Silver,Winter,4.2,No,Express,Yes,Yes,36,Venmo,Annually,Clothing,37,1,365,40.0,8.0,16.0,11.0,15.0,7.0,False,False,3. Promo-Using Repeat
